datetime,price_uniswap,volume_eth_uniswap,direction_uniswap,price_binance,volume_eth_binance,direction_binance
2025-12-22 18:45:23+00:00,3031.8658009363867,3239345496,sell,3029.522,0.009321707901790788,sell
2025-12-22 18:45:35+00:00,3032.084821165985,11200670,sell,3029.5879999999997,0.007859167373929735,sell
2025-12-22 18:45:47+00:00,3032.0986483107376,196678221,sell,3029.654,0.0063966268460686785,sell
2025-12-22 18:45:59+00:00,3032.113091560034,17343501,sell,3029.72,0.004934086318207623,sell
2025-12-22 18:46:11+00:00,3032.1234437126127,192930,sell,3029.5337499999996,0.005852190779750097,sell
2025-12-22 18:46:11+00:00,3032.114829172181,5975166,sell,3029.3475,0.006770295241292571,sell
2025-12-22 18:46:11+00:00,3028.889695300481,675743899,buy,3029.16125,0.007688399702835046,sell
2025-12-22 18:46:11+00:00,3029.00942298782,1103579359,buy,3028.975,0.00860650416437752,sell
2025-12-22 18:46:23+00:00,3028.841871092872,871872,buy,3028.7887499999997,0.009524608625919993,sell
2025-12-22 18:46:47+00:00,3028.840733531797,16658624,buy,3028.6025,0.010442713087462467,sell
2025-12-22 18:46:47+00:00,3028.8429719592414,16355752,buy,3028.41625,0.011360817549004941,sell
2025-12-22 18:46:59+00:00,3028.838274934974,18511649,buy,3028.23,0.012278922010547415,sell
2025-12-22 18:47:47+00:00,3028.745374091184,1364347991,buy,3028.62,0.011020106586288228,sell
2025-12-22 18:47:47+00:00,3028.5685415668336,1263689237,buy,3029.01,0.009761291162029041,sell
2025-12-22 18:47:59+00:00,3028.45564482827,414152954,buy,3029.4,0.008502475737769855,buy
2025-12-22 18:48:23+00:00,3031.459734288977,17287022,sell,3028.9444444444443,0.011548647840096708,buy
2025-12-22 18:48:47+00:00,3028.3750474482017,818322944,buy,3028.488888888889,0.014594819942423561,buy
2025-12-22 18:49:11+00:00,3031.3519239983084,17388099,sell,3028.0333333333333,0.017640992044750413,buy
2025-12-22 18:50:11+00:00,3028.040249231816,4192424102,buy,3027.577777777778,0.020687164147077268,buy
2025-12-22 18:50:23+00:00,3207.465357658143,18,sell,3027.1222222222223,0.02373333624940412,buy
2025-12-22 18:50:35+00:00,3027.5738192963927,16651656,buy,3026.666666666667,0.02677950835173097,buy
2025-12-22 18:50:35+00:00,3027.666639115909,1360946159,buy,3026.211111111111,0.029825680454057826,buy
2025-12-22 18:50:47+00:00,3026.942253009723,9373357615,buy,3025.755555555556,0.03287185255638468,buy
2025-12-22 18:50:59+00:00,3026.3099701981705,25190038,buy,3025.3,0.03591802465871153,buy
2025-12-22 18:51:23+00:00,3026.104713493686,3028097902,buy,3025.2400000000002,0.036260857946249336,buy
2025-12-22 18:51:47+00:00,3025.3979617555087,7480142018,buy,3025.1800000000003,0.03660369123378714,buy
2025-12-22 18:51:47+00:00,3027.927978649813,91646,sell,3025.1200000000003,0.03694652452132495,buy
2025-12-22 18:52:23+00:00,3024.7322983364847,2418962440,buy,3025.0600000000004,0.03728935780886276,buy
2025-12-22 18:53:47+00:00,3024.071966671122,7401193932,buy,3025.0,0.037632191096400563,buy
2025-12-22 18:54:35+00:00,3023.5644488651105,147549945,buy,3024.94,0.03797502438393837,buy
2025-12-22 18:55:23+00:00,3026.58251661559,32000000,sell,3024.88,0.03831785767147618,buy
2025-12-22 18:56:35+00:00,3026.585905894025,17745475,sell,3024.82,0.038660690959013984,buy
2025-12-22 18:56:59+00:00,3026.663824750402,1141322763,sell,3024.76,0.03900352424655179,sell
2025-12-22 18:58:23+00:00,3017.758983510135,88580845871,buy,3024.0935000000004,0.041478372026148305,sell
2025-12-22 18:58:35+00:00,3015.043038653961,652906608,sell,3023.427,0.04395321980574481,sell
2025-12-22 18:58:35+00:00,3014.9361747056623,938581167,sell,3022.7605000000003,0.04642806758534133,sell
2025-12-22 18:58:35+00:00,3012.5400080752343,10146977469,buy,3022.094,0.04890291536493784,sell
2025-12-22 18:58:35+00:00,3016.2415225478067,470462,sell,3021.4275000000002,0.05137776314453435,sell
2025-12-22 18:58:35+00:00,3015.6288705596558,9048366987,sell,3020.761,0.053852610924130864,sell
2025-12-22 18:58:35+00:00,3014.9250396926186,1433665986,sell,3020.0945,0.05632745870372738,sell
2025-12-22 18:59:11+00:00,3017.2164846732976,31715715802,sell,3019.428,0.05880230648332389,sell
2025-12-22 18:59:23+00:00,3014.374618097576,29100121186,buy,3018.7615,0.0612771542629204,sell
2025-12-22 18:59:23+00:00,3012.177671046817,3966513255,buy,3018.0950000000003,0.06375200204251691,sell
2025-12-22 18:59:23+00:00,3012.4142464697147,108197893,buy,3017.4285,0.06622684982211342,sell
2025-12-22 18:59:23+00:00,3015.430797681498,135984963,sell,3016.762,0.06870169760170994,sell
2025-12-22 18:59:35+00:00,3015.2975846184845,9740963955,sell,3016.0955,0.07117654538130645,sell
2025-12-22 18:59:35+00:00,3014.641983469464,23831962,sell,3015.429,0.07365139316090297,sell
2025-12-22 18:59:35+00:00,3011.794213245216,2499563764,buy,3014.7625,0.07612624094049947,sell
2025-12-22 18:59:35+00:00,3014.9744343283105,27260471,sell,3014.096,0.078601088720096,sell
2025-12-22 18:59:35+00:00,3014.969952930048,38225971,sell,3013.4294999999997,0.0810759364996925,sell
2025-12-22 18:59:35+00:00,3014.9465280691325,310868253,sell,3012.763,0.08355078427928901,sell
2025-12-22 18:59:47+00:00,3016.5578104073807,9024546266,sell,3012.0964999999997,0.08602563205888553,sell
2025-12-22 18:59:59+00:00,3017.1528063680244,12967606,sell,3011.43,0.08850047983848204,sell
2025-12-22 18:59:59+00:00,3014.1415049675447,90495398,buy,3011.43,0.08850047983848204,sell
2025-12-22 19:00:11+00:00,3017.154909211244,19265650,sell,3011.0566666666664,0.09165337375538539,sell
2025-12-22 19:00:23+00:00,3013.524265971711,9167813872,buy,3010.6833333333334,0.09480626767228872,sell
2025-12-22 19:00:35+00:00,3012.908913692528,16570999,buy,3010.31,0.09795916158919207,sell
2025-12-22 19:00:35+00:00,3015.924782546395,9391464,sell,3009.9366666666665,0.10111205550609542,sell
2025-12-22 19:00:47+00:00,3015.9239366370184,8134441,sell,3009.5633333333335,0.10426494942299876,sell
2025-12-22 19:00:59+00:00,3012.1196852503604,2888881275,buy,3009.19,0.1074178433399021,sell
