datetime,price_uniswap,price_binance,spread,volume_eth_uniswap,direction_uniswap,profit,spread_zscore,strong_signal,event_id
2025-12-10 19:14:59+00:00,3395.231089647607,3405.94,10.708910352393104,0.368312879736793,buy,0.629413693101922,0.9939473842381407,False,785
2025-12-10 19:14:59+00:00,3394.923688073583,3405.94,11.016311926417075,0.5883233446503053,buy,1.1862433764079936,1.0265883510255152,False,785
2025-12-10 19:15:11+00:00,3393.341121164318,3403.66375,10.32262883568228,0.0349999999290518,buy,0.04629200915504168,0.9502793705239377,False,786
2025-12-10 19:15:11+00:00,3393.811886987001,3404.4225,10.610613012999238,2.8727999944203573,buy,4.6269690547575655,0.9808121948918542,False,786
2025-12-10 19:16:35+00:00,3407.589664486132,3396.486,-11.103664486131947,1.9535719366034283,sell,4.109659904136644,-1.1738871450141795,False,787
2025-12-10 19:16:59+00:00,3403.914753856627,3388.59,-15.324753856627012,0.0822582291999999,sell,0.5202630523720081,-1.5698539782303333,False,788
2025-12-10 19:17:23+00:00,3402.9144144803727,3390.07,-12.844414480372507,0.3084805114501521,sell,1.1859269451316816,-1.3176138311879029,False,789
2025-12-10 19:20:47+00:00,3388.410569181752,3398.155,9.74443081824802,0.2958614310549999,buy,0.2202483672083037,0.9160461324013954,False,790
2025-12-10 19:20:59+00:00,3389.9307699863325,3399.32,9.389230013667657,0.0591457506375,buy,0.023021301329017942,0.8770145704047683,False,791
2025-12-10 19:22:59+00:00,3402.1051076494605,3392.08,-10.025107649460551,0.2255624998988328,sell,0.23122584407773836,-1.0629535942700066,False,792
2025-12-10 19:23:11+00:00,3402.047618977634,3391.166363636364,-10.881255341269934,0.001175762496,sell,0.00221190947566487,-1.1407762946004687,False,793
2025-12-10 19:29:47+00:00,3369.3614094806994,3380.0025,10.641090519300633,0.999993915915152,buy,1.6410805347666702,1.0682073288905733,False,794
2025-12-10 19:29:47+00:00,3369.783665448821,3380.6512500000003,10.867584551179334,0.3449999989376638,buy,0.6443166681728676,1.0893930602226074,False,794
2025-12-10 19:31:11+00:00,3375.6025269071893,3385.6850000000004,10.082473092811142,7.533670686133838,buy,8.154995807839935,1.0130319120990607,False,795
2025-12-10 19:33:35+00:00,3387.6985895591324,3397.942,10.243410440867592,4.217701807367535,buy,5.244334463746907,1.0199595570206221,False,796
2025-12-10 19:33:47+00:00,3385.402344827841,3400.946,15.543655172159106,2.9906448119728197,buy,19.56974839195674,1.5593664530764972,False,797
2025-12-10 19:35:47+00:00,3399.358518611772,3384.3836363636365,-14.9748822481356,3.749100058208808,sell,22.40043138427595,-1.5630480180214656,False,798
